LakeID,LakeName,SampleDate,SampleNumber,Cage#,MFDensNum,MFDens,GenusSpp,MFLength,AFDM
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,10.3,0.0026
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,10.1,0.0026
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.3,0.0022
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.9,0.0022
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.8,0.0022
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,10,0.0022
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.9,0.0021
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.2,0.0021
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.3,0.0021
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,12.1,0.002
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.6,0.0019
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.7,0.0019
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.5,0.0019
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.4,0.0019
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.2,0.0018
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.9,0.0017
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.4,0.0017
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,9.9,0.0017
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.1,0.0017
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.3,0.0017
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,7.6,0.0016
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.6,0.0016
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.2,0.0014
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,8.3,0.0013
10102,LeConte,12-Sep-09,S4,5,250,250,Ameletus spp.,10.5,0.001
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,10.7,0.0049
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,12,0.0044
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,10.8,0.0041
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,9.8,0.0036
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,11,0.0029
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,5.7,0.0009
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,5.1,0.0008
10102,LeConte,12-Sep-09,S4,6,25,25,Ameletus spp.,5.5,0.0005
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,10.4,0.0048
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,10.9,0.0048
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,11.6,0.0048
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,10.5,0.0038
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,10.6,0.0035
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,9.7,0.0031
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,6.2,0.0008
10102,LeConte,12-Sep-09,S4,7,25,25,Ameletus spp.,5.3,0.0003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,11.3,0.0044
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10,0.004
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10.8,0.0039
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10,0.0039
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10.6,0.0038
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10.2,0.0036
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9,0.0036
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10.4,0.0034
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10.2,0.0033
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9.5,0.003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9.9,0.003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,10,0.003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9.4,0.003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,8.6,0.0028
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9.5,0.0026
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,9.3,0.0026
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,11.4,0.0024
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,5.9,0.0006
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,5.7,0.0005
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,5,0.0005
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,5.4,0.0005
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,6.4,0.0005
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,3.5,0.0004
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,4.4,0.0004
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,4.6,0.0003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,5.2,0.0003
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,3.8,0
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,3.5,0
10102,LeConte,12-Sep-09,S4,8,125,125,Ameletus spp.,3.5,0
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.4,0.0027
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.9,0.0023
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.9,0.0022
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.9,0.0019
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.8,0.0019
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,10.1,0.0019
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,10,0.0019
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.4,0.0019
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.4,0.0018
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.3,0.0018
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.2,0.0018
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.7,0.0018
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.3,0.0017
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8,0.0017
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.5,0.0017
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,9.2,0.0017
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.2,0.0016
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.5,0.0016
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.8,0.0015
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.3,0.0015
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8,0.0014
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8,0.0014
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.6,0.0013
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,10,0.0013
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,8.2,0.0013
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.8,0.0013
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7.6,0.0013
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,5.9,0.0012
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,7,0.0008
10102,LeConte,12-Sep-09,S4,10,250,250,Ameletus spp.,6.3,0.0007
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.6,0.0017
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.1,0.0015
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.7,0.0015
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,9,0.0015
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.8,0.0014
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.1,0.0014
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.1,0.0013
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.3,0.0012
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.5,0.0012
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.3,0.0012
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.5,0.0011
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.5,0.0011
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.4,0.001
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.6,0.001
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.8,0.0009
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.1,0.0008
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,6.8,0.0008
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.1,0.0007
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,6.8,0.0007
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,7.1,0.0007
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,8.5,0.0006
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5.4,0.0005
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,4,0.0003
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5.3,0.0003
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5,0.0003
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,4.2,0.0003
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5,0.0003
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5.1,0.0001
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,5.5,0
10102,LeConte,12-Sep-09,S4,13,250,250,Ameletus spp.,2.7,0
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,10.1,0.0031
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,9.2,0.0024
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,7.7,0.0018
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.7,0.0007
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,6,0.0006
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,6.4,0.0006
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,6.7,0.0006
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.5,0.0005
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.9,0.0005
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.2,0.0005
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.1,0.0004
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.6,0.0004
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,3.5,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.9,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.5,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.7,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.1,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.3,0.0003
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.9,0.0002
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.7,0.0002
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.5,0.0002
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,3.9,0.0002
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.9,1.00E-04
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.1,1.00E-04
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.3,1.00E-04
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.2,0.0001
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,6.4,0
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,3.8,0
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,5.5,0
10102,LeConte,12-Sep-09,S4,14,250,250,Ameletus spp.,4.2,0
10102,LeConte,12-Sep-09,S4,16,25,25,Ameletus spp.,10,0.0039
10102,LeConte,12-Sep-09,S4,16,25,25,Ameletus spp.,10.4,0.0026
10102,LeConte,12-Sep-09,S4,17,25,25,Ameletus spp.,10.8,0.0046
10102,LeConte,12-Sep-09,S4,17,25,25,Ameletus spp.,10.1,0.0045
10102,LeConte,12-Sep-09,S4,17,25,25,Ameletus spp.,10,0.0041
10102,LeConte,12-Sep-09,S4,17,25,25,Ameletus spp.,10.5,0.0036
10102,LeConte,12-Sep-09,S4,17,25,25,Ameletus spp.,9.4,0.0031
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.9,0.0026
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9,0.0025
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.5,0.0023
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.4,0.0022
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.8,0.0022
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.3,0.0021
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.5,0.0019
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,9.5,0.0019
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.9,0.0019
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.6,0.0018
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.7,0.0017
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.5,0.0016
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.7,0.0015
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8,0.0015
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.1,0.0014
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.8,0.0014
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.6,0.0013
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.6,0.0013
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.5,0.0013
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.1,0.0012
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8,0.0012
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.6,0.0011
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8,0.0011
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.5,0.0011
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,8.2,0.0009
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,7.4,0.0008
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,4,0.0006
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,3.8,0.0006
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,4.7,0.0004
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,4.2,0.0004
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,4.4,0.0003
10475,Spur,20-Jul-09,S1,0,0,na,Callibaetis spp.,4,1.00E-04
10475,Spur,12-Aug-09,S2,0,0,na,Ameletus spp.,7.6,0.0013
10475,Spur,12-Aug-09,S2,0,0,na,Ameletus spp.,3.7,0.0002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8.7,0.0023
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8.1,0.002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8.4,0.002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.7,0.002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.8,0.0019
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8,0.0019
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.4,0.0018
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.8,0.0018
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.6,0.0017
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8,0.0017
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.7,0.0017
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,8,0.0017
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.8,0.0016
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,7.2,0.0014
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,6.8,0.0013
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,6,0.001
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,6,0.0009
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.3,0.0008
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.3,0.0008
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.2,0.0007
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.1,0.0006
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.6,0.0005
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.5,0.0005
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5,0.0003
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,4.8,0.0002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,4.4,0.0002
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,5.6,0.0001
10475,Spur,12-Aug-09,S2,0,0,na,Callibaetis spp.,2.5,0
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.9,0.0017
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,7.3,0.0012
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.7,0.0008
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.1,0.0007
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.4,0.0006
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.8,0.0005
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.2,0.0005
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.3,0.0004
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5,0.0004
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.8,0.0004
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.9,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.5,0.0002
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,5.3,0.0002
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.7,0.0002
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.8,0.0001
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.6,0.0001
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.9,1.00E-04
10475,Spur,31-Aug-09,S3,0,0,na,Ameletus spp.,4.2,0
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,8.4,0.0026
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,7.1,0.001
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,6.5,0.001
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,5.9,0.001
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,7.3,0.0009
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,5.5,0.0008
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,4.3,0.0008
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,4.3,0.0005
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.8,0.0004
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.4,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,4.2,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.1,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.6,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.4,0.0003
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.2,0.0002
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,4.5,0.0001
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,6.2,0
10475,Spur,31-Aug-09,S3,0,0,na,Callibaetis spp.,3.8,0
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,5.2,0.0009
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6.3,0.0009
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6.5,0.0006
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6,0.0006
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,5.7,0.0005
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,5.9,0.0005
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6.3,0.0005
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,5.6,0.0003
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6.2,0.0003
10475,Spur,20-Sep-09,S4,2,25,25,Ameletus spp.,6.1,0.0002
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,6.5,0.0086
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,6.2,0.0012
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,6.9,0.0012
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,7.3,0.0011
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,6.2,0.0008
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,6.4,0.0008
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,5.8,0.0008
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,5.8,0.0006
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,5.3,0.0004
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,3.2,0.0003
10475,Spur,20-Sep-09,S4,2,25,25,Callibaetis spp.,3.8,1.00E-04
10475,Spur,20-Sep-09,S4,3,125,125,Ameletus spp.,4.5,0.0006
10475,Spur,20-Sep-09,S4,3,125,125,Ameletus spp.,4.5,0.0006
10475,Spur,20-Sep-09,S4,3,125,125,Ameletus spp.,5,0.0005
10475,Spur,20-Sep-09,S4,3,125,125,Ameletus spp.,4.9,0.0003
10475,Spur,20-Sep-09,S4,3,125,125,Ameletus spp.,3.4,0.0002
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,6.5,0.0014
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,6.9,0.0014
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,7.1,0.0014
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,7.5,0.0014
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,6.3,0.0014
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,6.3,0.0013
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,7,0.0012
10475,Spur,20-Sep-09,S4,3,125,125,Callibaetis spp.,6.5,0.0012
