,"6000000016F84221"
8/15/2008 4:00:00 AM,16.50 
8/15/2008 5:00:00 AM,16.50 
8/15/2008 6:00:00 AM,16.50 
8/15/2008 7:00:00 AM,16.50 
8/15/2008 8:00:00 AM,17.00 
8/15/2008 9:00:00 AM,17.50 
8/15/2008 10:00:00 AM,18.00 
8/15/2008 11:00:00 AM,18.00 
8/15/2008 12:00:00 PM,18.50 
8/15/2008 1:00:00 PM,18.00 
8/15/2008 2:00:00 PM,18.00 
8/15/2008 3:00:00 PM,18.50 
8/15/2008 4:00:00 PM,18.00 
8/15/2008 5:00:00 PM,18.00 
8/15/2008 6:00:00 PM,17.50 
8/15/2008 7:00:00 PM,17.50 
8/15/2008 8:00:00 PM,17.00 
8/15/2008 9:00:00 PM,17.00 
8/15/2008 10:00:00 PM,16.50 
8/15/2008 11:00:00 PM,16.50 
8/16/2008 12:00:00 AM,16.50 
8/16/2008 1:00:00 AM,16.50 
8/16/2008 2:00:00 AM,16.50 
8/16/2008 3:00:00 AM,16.50 
8/16/2008 4:00:00 AM,16.50 
8/16/2008 5:00:00 AM,16.50 
8/16/2008 6:00:00 AM,16.50 
8/16/2008 7:00:00 AM,16.50 
8/16/2008 8:00:00 AM,17.00 
8/16/2008 9:00:00 AM,17.50 
8/16/2008 10:00:00 AM,18.00 
8/16/2008 11:00:00 AM,18.00 
8/16/2008 12:00:00 PM,18.50 
8/16/2008 1:00:00 PM,17.50 
8/16/2008 2:00:00 PM,18.00 
8/16/2008 3:00:00 PM,18.00 
8/16/2008 4:00:00 PM,17.50 
8/16/2008 5:00:00 PM,17.50 
8/16/2008 6:00:00 PM,17.50 
8/16/2008 7:00:00 PM,17.00 
8/16/2008 8:00:00 PM,16.50 
8/16/2008 9:00:00 PM,16.50 
8/16/2008 10:00:00 PM,16.50 
8/16/2008 11:00:00 PM,16.50 
8/17/2008 12:00:00 AM,16.50 
8/17/2008 1:00:00 AM,16.50 
8/17/2008 2:00:00 AM,16.50 
8/17/2008 3:00:00 AM,16.50 
8/17/2008 4:00:00 AM,16.50 
8/17/2008 5:00:00 AM,16.00 
8/17/2008 6:00:00 AM,16.50 
8/17/2008 7:00:00 AM,16.50 
8/17/2008 8:00:00 AM,17.00 
8/17/2008 9:00:00 AM,17.50 
8/17/2008 10:00:00 AM,18.00 
8/17/2008 11:00:00 AM,18.00 
8/17/2008 12:00:00 PM,18.00 
8/17/2008 1:00:00 PM,18.50 
8/17/2008 2:00:00 PM,18.50 
8/17/2008 3:00:00 PM,18.50 
8/17/2008 4:00:00 PM,19.00 
8/17/2008 5:00:00 PM,18.50 
8/17/2008 6:00:00 PM,17.50 
8/17/2008 7:00:00 PM,17.50 
8/17/2008 8:00:00 PM,17.00 
8/17/2008 9:00:00 PM,17.00 
8/17/2008 10:00:00 PM,17.00 
8/17/2008 11:00:00 PM,17.00 
8/18/2008 12:00:00 AM,16.50 
8/18/2008 1:00:00 AM,16.50 
8/18/2008 2:00:00 AM,16.50 
8/18/2008 3:00:00 AM,16.50 
8/18/2008 4:00:00 AM,16.50 
8/18/2008 5:00:00 AM,16.50 
8/18/2008 6:00:00 AM,16.00 
8/18/2008 7:00:00 AM,16.50 
8/18/2008 8:00:00 AM,17.50 
8/18/2008 9:00:00 AM,17.50 
8/18/2008 10:00:00 AM,18.00 
8/18/2008 11:00:00 AM,18.00 
8/18/2008 12:00:00 PM,18.00 
8/18/2008 1:00:00 PM,18.50 
8/18/2008 2:00:00 PM,18.00 
8/18/2008 3:00:00 PM,18.00 
8/18/2008 4:00:00 PM,18.00 
8/18/2008 5:00:00 PM,18.00 
8/18/2008 6:00:00 PM,17.50 
8/18/2008 7:00:00 PM,17.00 
8/18/2008 8:00:00 PM,17.00 
8/18/2008 9:00:00 PM,16.50 
8/18/2008 10:00:00 PM,16.50 
8/18/2008 11:00:00 PM,16.50 
8/19/2008 12:00:00 AM,16.50 
8/19/2008 1:00:00 AM,16.50 
8/19/2008 2:00:00 AM,16.50 
8/19/2008 3:00:00 AM,16.00 
8/19/2008 4:00:00 AM,16.00 
8/19/2008 5:00:00 AM,16.00 
8/19/2008 6:00:00 AM,16.00 
8/19/2008 7:00:00 AM,16.50 
8/19/2008 8:00:00 AM,17.00 
8/19/2008 9:00:00 AM,17.50 
8/19/2008 10:00:00 AM,18.00 
8/19/2008 11:00:00 AM,18.00 
8/19/2008 12:00:00 PM,18.00 
8/19/2008 1:00:00 PM,18.00 
8/19/2008 2:00:00 PM,18.00 
8/19/2008 3:00:00 PM,18.00 
8/19/2008 4:00:00 PM,18.00 
8/19/2008 5:00:00 PM,18.00 
8/19/2008 6:00:00 PM,17.00 
8/19/2008 7:00:00 PM,16.50 
8/19/2008 8:00:00 PM,16.50 
8/19/2008 9:00:00 PM,16.50 
8/19/2008 10:00:00 PM,16.50 
8/19/2008 11:00:00 PM,16.50 
8/20/2008 12:00:00 AM,16.50 
8/20/2008 1:00:00 AM,16.50 
8/20/2008 2:00:00 AM,16.50 
8/20/2008 3:00:00 AM,16.50 
8/20/2008 4:00:00 AM,16.50 
8/20/2008 5:00:00 AM,16.50 
8/20/2008 6:00:00 AM,16.50 
8/20/2008 7:00:00 AM,16.50 
8/20/2008 8:00:00 AM,17.50 
8/20/2008 9:00:00 AM,17.50 
8/20/2008 10:00:00 AM,18.00 
8/20/2008 11:00:00 AM,18.00 
8/20/2008 12:00:00 PM,18.00 
8/20/2008 1:00:00 PM,18.50 
8/20/2008 2:00:00 PM,18.50 
8/20/2008 3:00:00 PM,18.50 
8/20/2008 4:00:00 PM,18.00 
8/20/2008 5:00:00 PM,18.00 
8/20/2008 6:00:00 PM,17.50 
8/20/2008 7:00:00 PM,17.00 
8/20/2008 8:00:00 PM,17.00 
8/20/2008 9:00:00 PM,17.00 
8/20/2008 10:00:00 PM,17.00 
8/20/2008 11:00:00 PM,16.50 
8/21/2008 12:00:00 AM,16.50 
8/21/2008 1:00:00 AM,16.50 
8/21/2008 2:00:00 AM,16.50 
8/21/2008 3:00:00 AM,16.50 
8/21/2008 4:00:00 AM,16.50 
8/21/2008 5:00:00 AM,16.50 
8/21/2008 6:00:00 AM,16.50 
8/21/2008 7:00:00 AM,17.00 
8/21/2008 8:00:00 AM,17.50 
8/21/2008 9:00:00 AM,18.00 
8/21/2008 10:00:00 AM,18.00 
8/21/2008 11:00:00 AM,18.00 
8/21/2008 12:00:00 PM,18.50 
8/21/2008 1:00:00 PM,18.50 
8/21/2008 2:00:00 PM,18.50 
8/21/2008 3:00:00 PM,19.00 
8/21/2008 4:00:00 PM,19.00 
8/21/2008 5:00:00 PM,18.50 
8/21/2008 6:00:00 PM,18.00 
8/21/2008 7:00:00 PM,17.50 
8/21/2008 8:00:00 PM,17.00 
8/21/2008 9:00:00 PM,17.00 
8/21/2008 10:00:00 PM,17.00 
8/21/2008 11:00:00 PM,17.00 
8/22/2008 12:00:00 AM,17.00 
8/22/2008 1:00:00 AM,17.00 
8/22/2008 2:00:00 AM,16.50 
8/22/2008 3:00:00 AM,16.50 
8/22/2008 4:00:00 AM,16.50 
8/22/2008 5:00:00 AM,16.50 
8/22/2008 6:00:00 AM,16.50 
8/22/2008 7:00:00 AM,17.00 
8/22/2008 8:00:00 AM,17.50 
8/22/2008 9:00:00 AM,18.00 
8/22/2008 10:00:00 AM,18.00 
8/22/2008 11:00:00 AM,18.00 
8/22/2008 12:00:00 PM,18.50 
8/22/2008 1:00:00 PM,18.50 
8/22/2008 2:00:00 PM,18.50 
8/22/2008 3:00:00 PM,18.50 
8/22/2008 4:00:00 PM,18.50 
8/22/2008 5:00:00 PM,18.50 
8/22/2008 6:00:00 PM,18.00 
8/22/2008 7:00:00 PM,17.50 
8/22/2008 8:00:00 PM,17.50 
8/22/2008 9:00:00 PM,17.50 
8/22/2008 10:00:00 PM,17.00 
8/22/2008 11:00:00 PM,17.00 
8/23/2008 12:00:00 AM,17.00 
8/23/2008 1:00:00 AM,17.00 
8/23/2008 2:00:00 AM,17.00 
8/23/2008 3:00:00 AM,17.00 
8/23/2008 4:00:00 AM,17.00 
8/23/2008 5:00:00 AM,16.50 
8/23/2008 6:00:00 AM,16.50 
8/23/2008 7:00:00 AM,17.00 
8/23/2008 8:00:00 AM,18.00 
8/23/2008 9:00:00 AM,18.00 
8/23/2008 10:00:00 AM,18.50 
8/23/2008 11:00:00 AM,18.50 
8/23/2008 12:00:00 PM,18.50 
8/23/2008 1:00:00 PM,18.50 
8/23/2008 2:00:00 PM,19.00 
8/23/2008 3:00:00 PM,19.00 
8/23/2008 4:00:00 PM,19.00 
8/23/2008 5:00:00 PM,18.50 
8/23/2008 6:00:00 PM,18.00 
8/23/2008 7:00:00 PM,17.50 
8/23/2008 8:00:00 PM,17.50 
8/23/2008 9:00:00 PM,17.50 
8/23/2008 10:00:00 PM,17.50 
8/23/2008 11:00:00 PM,17.50 
8/24/2008 12:00:00 AM,17.00 
8/24/2008 1:00:00 AM,17.00 
8/24/2008 2:00:00 AM,17.00 
8/24/2008 3:00:00 AM,17.00 
8/24/2008 4:00:00 AM,17.00 
8/24/2008 5:00:00 AM,17.00 
8/24/2008 6:00:00 AM,17.00 
8/24/2008 7:00:00 AM,17.00 
8/24/2008 8:00:00 AM,18.00 
8/24/2008 9:00:00 AM,18.00 
8/24/2008 10:00:00 AM,18.50 
8/24/2008 11:00:00 AM,18.50 
8/24/2008 12:00:00 PM,18.50 
8/24/2008 1:00:00 PM,19.00 
8/24/2008 2:00:00 PM,19.00 
8/24/2008 3:00:00 PM,19.00 
8/24/2008 4:00:00 PM,18.50 
8/24/2008 5:00:00 PM,18.50 
8/24/2008 6:00:00 PM,18.00 
8/24/2008 7:00:00 PM,17.50 
8/24/2008 8:00:00 PM,17.00 
8/24/2008 9:00:00 PM,17.00 
8/24/2008 10:00:00 PM,17.00 
8/24/2008 11:00:00 PM,17.00 
8/25/2008 12:00:00 AM,17.00 
8/25/2008 1:00:00 AM,17.00 
8/25/2008 2:00:00 AM,17.00 
8/25/2008 3:00:00 AM,17.00 
8/25/2008 4:00:00 AM,17.00 
8/25/2008 5:00:00 AM,17.00 
8/25/2008 6:00:00 AM,16.50 
8/25/2008 7:00:00 AM,17.00 
8/25/2008 8:00:00 AM,18.00 
8/25/2008 9:00:00 AM,18.00 
8/25/2008 10:00:00 AM,18.50 
8/25/2008 11:00:00 AM,18.50 
8/25/2008 12:00:00 PM,18.50 
8/25/2008 1:00:00 PM,19.00 
8/25/2008 2:00:00 PM,19.00 
8/25/2008 3:00:00 PM,19.00 
8/25/2008 4:00:00 PM,19.00 
8/25/2008 5:00:00 PM,18.50 
8/25/2008 6:00:00 PM,18.00 
8/25/2008 7:00:00 PM,17.50 
8/25/2008 8:00:00 PM,17.00 
8/25/2008 9:00:00 PM,17.00 
8/25/2008 10:00:00 PM,17.00 
8/25/2008 11:00:00 PM,17.00 
8/26/2008 12:00:00 AM,17.00 
8/26/2008 1:00:00 AM,17.00 
8/26/2008 2:00:00 AM,16.50 
8/26/2008 3:00:00 AM,17.00 
8/26/2008 4:00:00 AM,17.00 
8/26/2008 5:00:00 AM,16.50 
8/26/2008 6:00:00 AM,16.50 
8/26/2008 7:00:00 AM,17.00 
8/26/2008 8:00:00 AM,17.50 
8/26/2008 9:00:00 AM,18.00 
8/26/2008 10:00:00 AM,18.50 
8/26/2008 11:00:00 AM,18.50 
8/26/2008 12:00:00 PM,18.50 
8/26/2008 1:00:00 PM,19.00 
8/26/2008 2:00:00 PM,19.00 
8/26/2008 3:00:00 PM,18.50 
8/26/2008 4:00:00 PM,18.50 
8/26/2008 5:00:00 PM,18.50 
8/26/2008 6:00:00 PM,18.00 
8/26/2008 7:00:00 PM,17.50 
8/26/2008 8:00:00 PM,17.00 
8/26/2008 9:00:00 PM,17.50 
8/26/2008 10:00:00 PM,17.00 
8/26/2008 11:00:00 PM,17.00 
8/27/2008 12:00:00 AM,17.00 
8/27/2008 1:00:00 AM,17.00 
8/27/2008 2:00:00 AM,17.00 
8/27/2008 3:00:00 AM,17.00 
8/27/2008 4:00:00 AM,17.00 
8/27/2008 5:00:00 AM,17.00 
8/27/2008 6:00:00 AM,16.50 
8/27/2008 7:00:00 AM,17.00 
8/27/2008 8:00:00 AM,18.00 
8/27/2008 9:00:00 AM,18.00 
8/27/2008 10:00:00 AM,18.50 
8/27/2008 11:00:00 AM,18.50 
8/27/2008 12:00:00 PM,18.50 
8/27/2008 1:00:00 PM,18.50 
8/27/2008 2:00:00 PM,19.00 
8/27/2008 3:00:00 PM,19.00 
8/27/2008 4:00:00 PM,19.00 
8/27/2008 5:00:00 PM,18.50 
8/27/2008 6:00:00 PM,18.00 
8/27/2008 7:00:00 PM,17.50 
8/27/2008 8:00:00 PM,17.50 
8/27/2008 9:00:00 PM,17.50 
8/27/2008 10:00:00 PM,17.00 
8/27/2008 11:00:00 PM,17.00 
8/28/2008 12:00:00 AM,17.00 
8/28/2008 1:00:00 AM,17.00 
8/28/2008 2:00:00 AM,17.00 
8/28/2008 3:00:00 AM,17.00 
8/28/2008 4:00:00 AM,17.00 
8/28/2008 5:00:00 AM,17.00 
8/28/2008 6:00:00 AM,17.00 
8/28/2008 7:00:00 AM,17.00 
8/28/2008 8:00:00 AM,18.00 
8/28/2008 9:00:00 AM,18.00 
8/28/2008 10:00:00 AM,18.50 
8/28/2008 11:00:00 AM,18.50 
8/28/2008 12:00:00 PM,18.50 
8/28/2008 1:00:00 PM,19.00 
8/28/2008 2:00:00 PM,19.00 
8/28/2008 3:00:00 PM,19.50 
8/28/2008 4:00:00 PM,19.00 
8/28/2008 5:00:00 PM,19.00 
8/28/2008 6:00:00 PM,18.00 
8/28/2008 7:00:00 PM,18.00 
8/28/2008 8:00:00 PM,17.50 
8/28/2008 9:00:00 PM,17.50 
8/28/2008 10:00:00 PM,17.50 
8/28/2008 11:00:00 PM,17.00 
8/29/2008 12:00:00 AM,17.00 
8/29/2008 1:00:00 AM,17.00 
8/29/2008 2:00:00 AM,17.00 
8/29/2008 3:00:00 AM,17.00 
8/29/2008 4:00:00 AM,17.00 
8/29/2008 5:00:00 AM,17.00 
8/29/2008 6:00:00 AM,17.00 
8/29/2008 7:00:00 AM,17.50 
8/29/2008 8:00:00 AM,17.50 
8/29/2008 9:00:00 AM,18.50 
8/29/2008 10:00:00 AM,18.50 
8/29/2008 11:00:00 AM,18.50 
8/29/2008 12:00:00 PM,19.00 
8/29/2008 1:00:00 PM,19.00 
8/29/2008 2:00:00 PM,19.00 
8/29/2008 3:00:00 PM,19.00 
8/29/2008 4:00:00 PM,19.00 
8/29/2008 5:00:00 PM,18.50 
8/29/2008 6:00:00 PM,18.00 
8/29/2008 7:00:00 PM,18.00 
8/29/2008 8:00:00 PM,17.50 
8/29/2008 9:00:00 PM,17.50 
8/29/2008 10:00:00 PM,17.00 
8/29/2008 11:00:00 PM,17.00 
8/30/2008 12:00:00 AM,17.00 
8/30/2008 1:00:00 AM,17.00 
8/30/2008 2:00:00 AM,17.00 
8/30/2008 3:00:00 AM,17.00 
8/30/2008 4:00:00 AM,17.00 
8/30/2008 5:00:00 AM,17.00 
8/30/2008 6:00:00 AM,17.00 
8/30/2008 7:00:00 AM,17.00 
8/30/2008 8:00:00 AM,17.00 
8/30/2008 9:00:00 AM,18.00 
8/30/2008 10:00:00 AM,18.50 
8/30/2008 11:00:00 AM,18.50 
8/30/2008 12:00:00 PM,18.00 
8/30/2008 1:00:00 PM,18.00 
8/30/2008 2:00:00 PM,18.50 
8/30/2008 3:00:00 PM,18.50 
8/30/2008 4:00:00 PM,17.50 
8/30/2008 5:00:00 PM,17.50 
8/30/2008 6:00:00 PM,17.00 
8/30/2008 7:00:00 PM,17.00 
8/30/2008 8:00:00 PM,17.00 
8/30/2008 9:00:00 PM,17.00 
8/30/2008 10:00:00 PM,17.00 
8/30/2008 11:00:00 PM,17.00 
8/31/2008 12:00:00 AM,16.50 
8/31/2008 1:00:00 AM,16.50 
8/31/2008 2:00:00 AM,16.50 
8/31/2008 3:00:00 AM,16.50 
8/31/2008 4:00:00 AM,16.50 
8/31/2008 5:00:00 AM,16.50 
8/31/2008 6:00:00 AM,16.50 
8/31/2008 7:00:00 AM,16.50 
8/31/2008 8:00:00 AM,17.00 
8/31/2008 9:00:00 AM,17.00 
8/31/2008 10:00:00 AM,17.50 
8/31/2008 11:00:00 AM,18.00 
8/31/2008 12:00:00 PM,18.00 
8/31/2008 1:00:00 PM,18.00 
8/31/2008 2:00:00 PM,18.00 
8/31/2008 3:00:00 PM,18.00 
8/31/2008 4:00:00 PM,18.00 
8/31/2008 5:00:00 PM,17.50 
8/31/2008 6:00:00 PM,16.50 
8/31/2008 7:00:00 PM,16.50 
8/31/2008 8:00:00 PM,16.50 
8/31/2008 9:00:00 PM,16.50 
8/31/2008 10:00:00 PM,16.50 
8/31/2008 11:00:00 PM,16.00 
9/1/2008 12:00:00 AM,16.00 
9/1/2008 1:00:00 AM,16.00 
9/1/2008 2:00:00 AM,16.00 
9/1/2008 3:00:00 AM,16.00 
9/1/2008 4:00:00 AM,16.00 
9/1/2008 5:00:00 AM,16.00 
9/1/2008 6:00:00 AM,16.00 
9/1/2008 7:00:00 AM,16.50 
9/1/2008 8:00:00 AM,17.00 
9/1/2008 9:00:00 AM,17.50 
9/1/2008 10:00:00 AM,17.50 
9/1/2008 11:00:00 AM,17.50 
9/1/2008 12:00:00 PM,18.00 
9/1/2008 1:00:00 PM,18.00 
9/1/2008 2:00:00 PM,18.00 
9/1/2008 3:00:00 PM,18.00 
9/1/2008 4:00:00 PM,18.00 
